titlu,pret_text,pret_numeric,an,kilometraj,locatie,link,imagini_urls,combustibil,transmisie,caroserie,marca,model,id_unic,data_scraping
Vand Golf 7 5 2018 R Line,"13 990 €
Prețul e negociabil",13990.0,2018,80 000,N/A,https://www.olx.ro/d/oferta/vand-golf-7-5-2018-r-line-IDjGDb0.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/o8rmecvazjht2-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/m1yxlp2ildgm3-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/d29a7aflskno-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/6cjtfjj6jttg3-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/e99h9p7lex4q3-RO/image;s=1500x2000,petrol,N/A,Hatchback,Unknown,Unknown,olx_jGDb0,2025-09-11T16:17:28.027697
Vw Id4 Pro Performace 77Kw Unic Proprietar Impecabil,23 900 €,23900.0,2022,114 700,N/A,https://www.olx.ro/d/oferta/vw-id4-pro-performace-77kw-unic-proprietar-impecabil-IDiXDej.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/egvd64zmzbx51-RO/image;s=2493x1469;https://frankfurt.apollo.olxcdn.com:443/v1/files/oe3uboxwkok8-RO/image;s=2917x1489;https://frankfurt.apollo.olxcdn.com:443/v1/files/wqnvsuyvyiob-RO/image;s=2665x1635;https://frankfurt.apollo.olxcdn.com:443/v1/files/75yu1nqq68at3-RO/image;s=2941x1680;https://frankfurt.apollo.olxcdn.com:443/v1/files/yg9jfd8cmk263-RO/image;s=2991x1868,electric,automatic,SUV,Unknown,Unknown,olx_iXDej,2025-09-11T16:17:34.602287
Vw Passat B8 2 0 Dsg,"17 999 €
Prețul e negociabil",17999.0,2017,93 000,N/A,https://www.olx.ro/d/oferta/vw-passat-b8-2-0-dsg-IDj6BNX.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/j1ltkue32q2v-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/1atmmj3pe2da2-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/5pa1usf9cavl2-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/ohnsq0gfu12a3-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/2fk41td0gh9a3-RO/image;s=1600x1200,diesel,automatic,Berlina,Unknown,Unknown,olx_j6BNX,2025-09-11T16:17:38.434539
Vand Golf 7 R Line 2018,15 450 €,15450.0,2018,147 000,N/A,https://www.olx.ro/d/oferta/vand-golf-7-r-line-2018-IDjNfTV.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/h474nua2q89t3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/9mh0rjw2i4j12-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/0avlmwo9fcmc-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/jrb8dsbe5h4z1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/x26krewoptx23-RO/image;s=1000x750,diesel,automatic,Hatchback,Unknown,Unknown,olx_jNfTV,2025-09-11T16:17:43.729665
Volkswagen E Golf 2020,"12 500 €
Prețul e negociabil",12500.0,2020,71 600,N/A,https://www.olx.ro/d/oferta/volkswagen-e-golf-2020-IDjBQGm.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/qymu89ma89tn2-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/ynakge5t3g333-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/25dysr76ijdk2-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/qpmnwm4na6zj2-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/3z42qozpg5u53-RO/image;s=1600x1200,electric,automatic,Hatchback,Volkswagen,Golf,olx_jBQGm,2025-09-11T16:17:48.625212
Vand Vw Tiguan 2018 Manuala,"19 200 €
Prețul e negociabil",19200.0,2018,146 000,N/A,https://www.olx.ro/d/oferta/vand-vw-tiguan-2018-manuala-IDjNfsd.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/yak6wpov7ur1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/x1cey7akgqvi3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/bu56omgdmng3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/k04j0t1hqnxx-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/8kwb6tfkrwij1-RO/image;s=750x1000,diesel,manual,SUV,Unknown,Unknown,olx_jNfsd,2025-09-11T16:17:52.953633
Volkswagen Polo An 2020 79 000 Km 11 500,11 500 €,11500.0,2020,79 000,N/A,https://www.olx.ro/d/oferta/volkswagen-polo-an-2020-79-000-km-11-500-IDjNfgF.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/eg2mmqq7j7ew2-RO/image;s=824x800;https://frankfurt.apollo.olxcdn.com:443/v1/files/ld7e59hdkjgu3-RO/image;s=877x1235;https://frankfurt.apollo.olxcdn.com:443/v1/files/tqmtxd3lvfwm1-RO/image;s=1280x804;https://frankfurt.apollo.olxcdn.com:443/v1/files/isc8n9tytj622-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/lp2eyprbypkv2-RO/image;s=1200x1600,petrol,manual,Hatchback,Volkswagen,Polo,olx_jNfgF,2025-09-11T16:17:58.150924
Vw Taigo Style 2023 Nu Tcross Trok Tiguan Polo,"18 900 €
Prețul e negociabil",18900.0,2023,30 000,N/A,https://www.olx.ro/d/oferta/vw-taigo-style-2023-nu-tcross-trok-tiguan-polo-IDjwYLi.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/4uyonb7m0ddt3-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/z38cwgvsbwlf2-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/3hrva9wtdvlv1-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/i7wyrmdpsqr32-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/u0c75wqwaarf1-RO/image;s=1200x1600,petrol,automatic,SUV,Unknown,Unknown,olx_jwYLi,2025-09-11T16:18:02.222125
Volvo V40 2 0D 120Cp Cutie Automata,9 650 €,9650.0,2017,187 960,N/A,https://www.olx.ro/d/oferta/volvo-v40-2-0d-120cp-cutie-automata-IDjlLty.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/rfllsfhz8p89-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/58rzbpmrayo8-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/j0nufjt8729b2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/n9fxi7sy9bja1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/h9xu27wf9ewt2-RO/image;s=1000x750,diesel,automatic,Hatchback,Volvo,V40,olx_jlLty,2025-09-11T16:18:06.784526
Volvo Xc90 7 Scaune,"27 000 €
Prețul e negociabil",27000.0,2017,121 000,N/A,https://www.olx.ro/d/oferta/volvo-xc90-7-scaune-IDjGrHx.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/5aceo85qyjw63-RO/image;s=751x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/y0ce24t7c4uh3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/j65120c05sh82-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/fukh1ya3nuse2-RO/image;s=751x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/9h8h6f4rtq5q3-RO/image;s=750x1000,diesel,automatic,SUV,Volvo,Unknown,olx_jGrHx,2025-09-11T16:18:11.962725
Volvo Xc 90 Inscription,"34 000 €
Prețul e negociabil",34000.0,2019,122 000,N/A,https://www.olx.ro/d/oferta/volvo-xc-90-inscription-IDjNjnO.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/b1pnjjyy1vp-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/pw2so6wnxsuh-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/feaam7fd4edu1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/hyar4gpyqe96-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/b8ovk1cosh9j3-RO/image;s=750x1000,diesel,automatic,SUV,Volvo,XC 90,olx_jNjnO,2025-09-11T16:18:17.318205
Volvo S90 D5 Inscription Awd,23 000 €,23000.0,2017,N/A,N/A,https://www.olx.ro/d/oferta/volvo-s90-d5-inscription-awd-IDjint4.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/3wusn08kdyoj1-RO/image;s=462x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/389yp1f2fakv3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/ty3r9qn3hf5s-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/zvu9s7hwto551-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/8d8qze07jaou2-RO/image;s=750x1000,diesel,automatic,Berlina,Volvo,S90,olx_jint4,2025-09-11T16:18:22.260308
Volvo Xc60 D5 Awd Inscription 235 Cp 10 2017,22 500 €,22500.0,2017,189 000,N/A,https://www.olx.ro/d/oferta/volvo-xc60-d5-awd-inscription-235-cp-10-2017-IDjHyJy.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/mx5bnt1g8ush-RO/image;s=1000x737;https://frankfurt.apollo.olxcdn.com:443/v1/files/vkmokny92tqw1-RO/image;s=617x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/sps84sl2wurj-RO/image;s=975x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/v8m3t0p5urqa3-RO/image;s=1000x761;https://frankfurt.apollo.olxcdn.com:443/v1/files/byvi11ahivt03-RO/image;s=1000x759,diesel,automatic,SUV,Volvo,Unknown,olx_jHyJy,2025-09-11T16:18:27.276146
Volvo Xc 60 Din 2017,"15 500 €
Prețul e negociabil",15500.0,2017,169 000,N/A,https://www.olx.ro/d/oferta/volvo-xc-60-din-2017-IDjJPEy.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/4atqr09ijpsj3-RO/image;s=693x534;https://frankfurt.apollo.olxcdn.com:443/v1/files/0v5mukwzxqc91-RO/image;s=1613x1194;https://frankfurt.apollo.olxcdn.com:443/v1/files/qp3i79hr059v2-RO/image;s=1595x1185;https://frankfurt.apollo.olxcdn.com:443/v1/files/r4r1c4riob6j-RO/image;s=1630x1120;https://frankfurt.apollo.olxcdn.com:443/v1/files/j0cd82zkxx4s2-RO/image;s=1526x1104,diesel,manual,SUV,Volvo,XC 60,olx_jJPEy,2025-09-11T16:18:30.576348
Vand Volvo V40 2017,"9 900 €
Prețul e negociabil",9900.0,2017,194 000,N/A,https://www.olx.ro/d/oferta/vand-volvo-v40-2017-IDjJgn9.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/ac9mgh297yc33-RO/image;s=925x806;https://frankfurt.apollo.olxcdn.com:443/v1/files/trgu51qej59x1-RO/image;s=1600x1079;https://frankfurt.apollo.olxcdn.com:443/v1/files/kilkrj2nxnly2-RO/image;s=1600x1351;https://frankfurt.apollo.olxcdn.com:443/v1/files/rec2a68dwwet-RO/image;s=1600x1375;https://frankfurt.apollo.olxcdn.com:443/v1/files/pwkk8bxe07gf3-RO/image;s=1200x1600,diesel,manual,Hatchback,Volvo,V40,olx_jJgn9,2025-09-11T16:18:36.114070
Volvo Xc90 7 Scaune,"27 000 €
Prețul e negociabil",27000.0,2017,121 000,N/A,https://www.olx.ro/d/oferta/volvo-xc90-7-scaune-IDjGrHx.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/5aceo85qyjw63-RO/image;s=751x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/y0ce24t7c4uh3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/j65120c05sh82-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/fukh1ya3nuse2-RO/image;s=751x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/9h8h6f4rtq5q3-RO/image;s=750x1000,diesel,automatic,SUV,Volvo,Unknown,olx_jGrHx,2025-09-11T16:18:41.425565
Volvo Xc40 2 0 D3 150Cp Manual 2019 Momentum 125000 Km Reali,16 000 €,16000.0,2019,125 540,N/A,https://www.olx.ro/d/oferta/volvo-xc40-2-0-d3-150cp-manual-2019-momentum-125000-km-reali-IDjNh2j.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/ad0t94nh0r5g-RO/image;s=4624x3468;https://frankfurt.apollo.olxcdn.com:443/v1/files/cuhmp8v97qj7-RO/image;s=4624x3468;https://frankfurt.apollo.olxcdn.com:443/v1/files/y4z6m8zp72st1-RO/image;s=4624x3468;https://frankfurt.apollo.olxcdn.com:443/v1/files/g2zh5tde3mja-RO/image;s=4624x3468;https://frankfurt.apollo.olxcdn.com:443/v1/files/3m6dh3fbx4u63-RO/image;s=1619x1214,diesel,manual,SUV,Volvo,C40,olx_jNh2j,2025-09-11T16:18:44.724274
Volvo V40 D2 Inscription,"11 000 €
Prețul e negociabil",11000.0,2017,147 000,N/A,https://www.olx.ro/d/oferta/volvo-v40-d2-inscription-IDjFMVo.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/mx68a33u7uuj1-RO/image;s=1000x751;https://frankfurt.apollo.olxcdn.com:443/v1/files/a5h7nbk0ccnq2-RO/image;s=1000x682;https://frankfurt.apollo.olxcdn.com:443/v1/files/exxunvai6d2d2-RO/image;s=1000x636;https://frankfurt.apollo.olxcdn.com:443/v1/files/8kp1hi9don8b2-RO/image;s=1000x612;https://frankfurt.apollo.olxcdn.com:443/v1/files/i90y0479o1yj2-RO/image;s=1000x750,diesel,manual,Hatchback,Volvo,V40,olx_jFMVo,2025-09-11T16:18:49.565827
Volvo Xc40 2 0D3 Automat,"20 500 €
Prețul e negociabil",20500.0,2019,127 400,N/A,https://www.olx.ro/d/oferta/volvo-xc40-2-0d3-automat-IDijTy8.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/q4azx4t0ww7d-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/8zri4207kyqj-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/0b0is3x8popw1-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/ornk6q541n0r2-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/90dhumt1wwmg1-RO/image;s=2000x1500,diesel,automatic,SUV,Volvo,C40,olx_ijTy8,2025-09-11T16:18:53.976819
Volvo Xc 60 Benzina,"23 000 €
Prețul e negociabil",23000.0,2021,180 000,N/A,https://www.olx.ro/d/oferta/volvo-xc-60-benzina-IDjL15Q.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/nb0gvdwp017o-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/z9dnphlf7s1f-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/tib11ehlm5dv1-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/nkitaqqgqfqs-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/bswf4exnjsmh2-RO/image;s=1500x2000,petrol,automatic,SUV,Volvo,XC 60,olx_jL15Q,2025-09-11T16:18:59.508375
Volvo V40 2 0 Diesel 2017,"9 850 €
Prețul e negociabil",9850.0,2017,187 000,N/A,https://www.olx.ro/d/oferta/volvo-v40-2-0-diesel-2017-IDjLXci.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/rf1b8eq99wra1-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/a4k5bg5kix8p2-RO/image;s=1600x1411;https://frankfurt.apollo.olxcdn.com:443/v1/files/au4vx3bturd01-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/dntny5bhk6p-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/12ofjct0r7t31-RO/image;s=1600x1200,diesel,automatic,Hatchback,Volvo,V40,olx_jLXci,2025-09-11T16:19:04.433761
Volvo Xc 602022Inscription2 0197Cp4Wdautomatfacelift160000Km,"28 990 €
Prețul e negociabil",28990.0,2022,160 000,N/A,https://www.olx.ro/d/oferta/volvo-xc-602022inscription2-0197cp4wdautomatfacelift160000km-IDjMBEr.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/cnpfgw1dd15n1-RO/image;s=1000x460;https://frankfurt.apollo.olxcdn.com:443/v1/files/ca4cmh4v630q2-RO/image;s=1000x460;https://frankfurt.apollo.olxcdn.com:443/v1/files/rmn31i6xhuce3-RO/image;s=1000x460;https://frankfurt.apollo.olxcdn.com:443/v1/files/2gxqsgzwh1972-RO/image;s=1000x460;https://frankfurt.apollo.olxcdn.com:443/v1/files/ylbxdhcsg2y4-RO/image;s=1000x460,diesel,automatic,SUV,Volvo,XC 60,olx_jMBEr,2025-09-11T16:19:09.091711
Volvo Xc60 44 Inscription,28 950 €,28950.0,2019,137 000,N/A,https://www.olx.ro/d/oferta/volvo-xc60-44-inscription-IDjC31z.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/zf08ritq5vtg-RO/image;s=765x1020;https://frankfurt.apollo.olxcdn.com:443/v1/files/5j2y27lnqafp2-RO/image;s=1080x1440;https://frankfurt.apollo.olxcdn.com:443/v1/files/lyf2p9owgbht3-RO/image;s=1080x1440;https://frankfurt.apollo.olxcdn.com:443/v1/files/ax73t58b29qg3-RO/image;s=1080x1440;https://frankfurt.apollo.olxcdn.com:443/v1/files/m4cjsf4d7e3q2-RO/image;s=1080x1440,diesel,automatic,SUV,Volvo,Unknown,olx_jC31z,2025-09-11T16:19:12.226847
Vand Volvo V40 2017,"9 900 €
Prețul e negociabil",9900.0,2017,194 000,N/A,https://www.olx.ro/d/oferta/vand-volvo-v40-2017-IDjJgn9.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/ac9mgh297yc33-RO/image;s=925x806;https://frankfurt.apollo.olxcdn.com:443/v1/files/trgu51qej59x1-RO/image;s=1600x1079;https://frankfurt.apollo.olxcdn.com:443/v1/files/kilkrj2nxnly2-RO/image;s=1600x1351;https://frankfurt.apollo.olxcdn.com:443/v1/files/rec2a68dwwet-RO/image;s=1600x1375;https://frankfurt.apollo.olxcdn.com:443/v1/files/pwkk8bxe07gf3-RO/image;s=1200x1600,diesel,manual,Hatchback,Volvo,V40,olx_jJgn9,2025-09-11T16:19:16.688045
Volvo Xc 602022Inscription2 0197Cp4Wdautomatfacelift160000Km,"28 990 €
Prețul e negociabil",28990.0,2022,160 000,N/A,https://www.olx.ro/d/oferta/volvo-xc-602022inscription2-0197cp4wdautomatfacelift160000km-IDjMBEr.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/cnpfgw1dd15n1-RO/image;s=1000x460;https://frankfurt.apollo.olxcdn.com:443/v1/files/ca4cmh4v630q2-RO/image;s=1000x460;https://frankfurt.apollo.olxcdn.com:443/v1/files/rmn31i6xhuce3-RO/image;s=1000x460;https://frankfurt.apollo.olxcdn.com:443/v1/files/2gxqsgzwh1972-RO/image;s=1000x460;https://frankfurt.apollo.olxcdn.com:443/v1/files/ylbxdhcsg2y4-RO/image;s=1000x460,diesel,automatic,SUV,Volvo,XC 60,olx_jMBEr,2025-09-11T16:19:20.653403
Volvo V40 2 0 Diesel 120 Cp 2017 Facelift,"8 990 €
Prețul e negociabil",8990.0,2017,177 147,N/A,https://www.olx.ro/d/oferta/volvo-v40-2-0-diesel-120-cp-2017-facelift-IDjMrgF.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/oojhkkbjbfhl3-RO/image;s=1000x660;https://frankfurt.apollo.olxcdn.com:443/v1/files/19r1v3p888hr2-RO/image;s=1000x669;https://frankfurt.apollo.olxcdn.com:443/v1/files/fjeyl0u51f6d-RO/image;s=1000x635;https://frankfurt.apollo.olxcdn.com:443/v1/files/wicq9r4rrjfj2-RO/image;s=1000x854;https://frankfurt.apollo.olxcdn.com:443/v1/files/oi0ozq16nj8i3-RO/image;s=1000x750,diesel,manual,Hatchback,Volvo,V40,olx_jMrgF,2025-09-11T16:19:24.445739
Volvo V40 2 0D 120Cp Cutie Automata,9 650 €,9650.0,2017,187 960,N/A,https://www.olx.ro/d/oferta/volvo-v40-2-0d-120cp-cutie-automata-IDjlLty.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/rfllsfhz8p89-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/58rzbpmrayo8-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/j0nufjt8729b2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/n9fxi7sy9bja1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/h9xu27wf9ewt2-RO/image;s=1000x750,diesel,automatic,Hatchback,Volvo,V40,olx_jlLty,2025-09-11T16:19:27.604266
Volvo Xc60 D5 Awd Inscription 235 Cp 10 2017,22 500 €,22500.0,2017,189 000,N/A,https://www.olx.ro/d/oferta/volvo-xc60-d5-awd-inscription-235-cp-10-2017-IDjHyJy.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/mx5bnt1g8ush-RO/image;s=1000x737;https://frankfurt.apollo.olxcdn.com:443/v1/files/vkmokny92tqw1-RO/image;s=617x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/sps84sl2wurj-RO/image;s=975x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/v8m3t0p5urqa3-RO/image;s=1000x761;https://frankfurt.apollo.olxcdn.com:443/v1/files/byvi11ahivt03-RO/image;s=1000x759,diesel,automatic,SUV,Volvo,Unknown,olx_jHyJy,2025-09-11T16:19:32.309226
Volvo Xc90 2 0 T5 R Design Si Casco Awd256Cp Cu7 Locuri Consum Mic,"29 999 €
Prețul e negociabil",29999.0,2019,180 000,N/A,https://www.olx.ro/d/oferta/volvo-xc90-2-0-t5-r-design-si-casco-awd256cp-cu7-locuri-consum-mic-IDjfvrB.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/jtjrhwys405w1-RO/image;s=1000x590;https://frankfurt.apollo.olxcdn.com:443/v1/files/rknfra1u1wge1-RO/image;s=1000x589;https://frankfurt.apollo.olxcdn.com:443/v1/files/2f1s9mz8y7nh3-RO/image;s=724x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/82xxh0u0u98t1-RO/image;s=1000x799;https://frankfurt.apollo.olxcdn.com:443/v1/files/yhf4o68rfzaa2-RO/image;s=1000x765,petrol,automatic,SUV,Volvo,Unknown,olx_jfvrB,2025-09-11T16:19:37.916821
Volvo V40 D2 Inscription,"11 000 €
Prețul e negociabil",11000.0,2017,147 000,N/A,https://www.olx.ro/d/oferta/volvo-v40-d2-inscription-IDjFMVo.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/mx68a33u7uuj1-RO/image;s=1000x751;https://frankfurt.apollo.olxcdn.com:443/v1/files/a5h7nbk0ccnq2-RO/image;s=1000x682;https://frankfurt.apollo.olxcdn.com:443/v1/files/exxunvai6d2d2-RO/image;s=1000x636;https://frankfurt.apollo.olxcdn.com:443/v1/files/8kp1hi9don8b2-RO/image;s=1000x612;https://frankfurt.apollo.olxcdn.com:443/v1/files/i90y0479o1yj2-RO/image;s=1000x750,diesel,manual,Hatchback,Volvo,V40,olx_jFMVo,2025-09-11T16:19:42.475135
Volvo Xc60 R Design D4 2 4 190Cp 2017,19 500 €,19500.0,2017,190 000,N/A,https://www.olx.ro/d/oferta/volvo-xc60-r-design-d4-2-4-190cp-2017-IDjMY5R.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/8bsmcfd8qvss2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/kntq2gb8673e2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/0iw97eiao7or1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/enxk0dypadoi3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/k5y800slaed52-RO/image;s=1000x750,diesel,N/A,SUV,Volvo,Unknown,olx_jMY5R,2025-09-11T16:19:46.172743
Vand Volvo V60 Primul Proprietar In Romania,"11 500 €
Prețul e negociabil",11500.0,2018,94 000,N/A,https://www.olx.ro/d/oferta/vand-volvo-v60-primul-proprietar-in-romania-IDjMXN6.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/zgvcxu19z9he1-RO/image;s=1600x1438;https://frankfurt.apollo.olxcdn.com:443/v1/files/e9x0wt4kwfjy-RO/image;s=1600x800;https://frankfurt.apollo.olxcdn.com:443/v1/files/kquh7916m09v2-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/ul3hfratgb4q3-RO/image;s=1600x594;https://frankfurt.apollo.olxcdn.com:443/v1/files/o5hurgeui2w72-RO/image;s=1600x1335,diesel,manual,Hatchback,Volvo,Unknown,olx_jMXN6,2025-09-11T16:19:49.344935
Volvo Xc40 2 0D3 Automat,"20 500 €
Prețul e negociabil",20500.0,2019,127 400,N/A,https://www.olx.ro/d/oferta/volvo-xc40-2-0d3-automat-IDijTy8.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/q4azx4t0ww7d-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/8zri4207kyqj-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/0b0is3x8popw1-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/ornk6q541n0r2-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/90dhumt1wwmg1-RO/image;s=2000x1500,diesel,automatic,SUV,Volvo,C40,olx_ijTy8,2025-09-11T16:19:53.259306
Volvo S90 D5 Inscription Awd,23 000 €,23000.0,2017,N/A,N/A,https://www.olx.ro/d/oferta/volvo-s90-d5-inscription-awd-IDjint4.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/3wusn08kdyoj1-RO/image;s=462x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/389yp1f2fakv3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/ty3r9qn3hf5s-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/zvu9s7hwto551-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/8d8qze07jaou2-RO/image;s=750x1000,diesel,automatic,Berlina,Volvo,S90,olx_jint4,2025-09-11T16:19:57.799719
